#Mapping quality	mapping quality
12.0	2.0
13.0	45.0
14.0	21.0
15.0	7.0
17.0	1.0
18.0	6.0
19.0	3.0
20.0	5.0
21.0	7.0
22.0	6.0
23.0	1.0
26.0	10.0
27.0	1.0
29.0	3.0
30.0	24.0
31.0	2.0
32.0	1.0
33.0	1.0
34.0	1.0
35.0	2.0
36.0	1.0
37.0	6.0
40.0	4.0
41.0	2.0
43.0	2.0
44.0	4.0
45.0	1.0
46.0	1.0
47.0	1.0
48.0	6.0
50.0	6.0
51.0	3.0
52.0	3.0
54.0	1.0
55.0	1.0
58.0	2.0
60.0	29614.0
