#Mapping quality	mapping quality
9.0	3.0
10.0	32.0
17.0	6.0
18.0	14.0
22.0	3.0
24.0	1.0
25.0	2.0
31.0	21.0
32.0	3.0
36.0	1.0
37.0	4.0
38.0	7.0
39.0	13.0
40.0	19.0
41.0	2.0
43.0	13.0
44.0	1.0
45.0	7.0
46.0	3.0
47.0	4.0
49.0	23.0
50.0	8.0
51.0	1.0
52.0	2.0
54.0	2.0
55.0	1.0
56.0	1.0
57.0	3.0
58.0	67.0
59.0	2072.0
60.0	27197.0
