#Read position (bp)	Clipping profile
0.0	18.72832982573016
1.0	0.10598513180008176
2.0	0.10371402183293715
3.0	0.10238920768543612
4.0	0.10125365270186382
5.0	0.09936106106257665
6.0	0.09822550607900433
7.0	0.09708995109543204
8.0	0.09538661862007358
9.0	0.0934940269807864
10.0	0.08933032537435463
11.0	0.08668069707935258
12.0	0.08232773630899208
13.0	0.07911033052220388
14.0	0.07532514724362954
15.0	0.07097218647326904
16.0	0.06832255817826699
17.0	0.06453737489969263
18.0	0.0630233015882629
19.0	0.06169848744076188
20.0	0.059995154965403426
21.0	0.05677774917861523
22.0	0.05583145335897164
23.0	0.05450663921147062
24.0	0.053181825063969596
25.0	0.05147849258861114
26.0	0.050721455932896266
27.0	0.05034293760503883
28.0	0.04920738262146654
29.0	0.04788256847396551
30.0	1.488144805971505
31.0	0.8637788241706664
32.0	0.7941314518448983
33.0	0.39195572849637383
34.0	0.2850243008766485
35.0	0.41693793813496444
36.0	0.7307296319287779
37.0	0.23752025073054037
38.0	1.0734779778036851
39.0	0.23676321407482553
40.0	1.912274592335761
41.0	1.2500567777491787
42.0	0.3993368358895938
43.0	0.37719351370993387
44.0	1.4934440625615093
45.0	37.75663542628734
46.0	9.95768165094554
47.0	1.2383227095855982
48.0	0.1129877208654443
49.0	0.0673762623586234
50.0	0.024035913818947114
51.0	0.06396959740790649
52.0	0.0717292231289839
53.0	0.6856859509137433
54.0	4.442101836570926
55.0	0.07400033309612851
56.0	0.1184762366193771
57.0	0.17998546489621028
58.0	4.26609081411722
59.0	0.04939664178539525
60.0	0.12566808484866837
61.0	0.04334034853967629
62.0	0.01684406558965585
63.0	0.08743773373506745
64.0	0.01684406558965585
65.0	0.07873181219434645
66.0	0.014572955622511242
67.0	0.014005178130725089
68.0	0.039744424425030664
69.0	0.14648659288082727
70.0	0.01324814147501022
71.0	0.01324814147501022
72.0	0.3637561130709949
73.0	0.03141702121216709
74.0	0.1648447317819129
75.0	0.030281466228594785
76.0	0.011734068163580481
77.0	0.011166290671794329
78.0	0.3056535497448787
79.0	0.043151089375747576
80.0	0.17203658001120414
81.0	0.03709479613002862
82.0	0.01021999485215074
83.0	0.010409254016079459
84.0	0.07400033309612851
85.0	0.04277257104789014
86.0	0.07362181476827108
87.0	0.10390328099686585
88.0	0.10276772601329356
89.0	0.01021999485215074
90.0	0.10163217102972127
91.0	0.040690720244674246
92.0	0.009462958196435872
93.0	0.038230351113600916
94.0	0.3947946159553045
95.0	1.3153511893045862
96.0	0.010409254016079459
97.0	0.00813814404893485
98.0	0.06680848486683726
99.0	0.14194437294653808
100.0	0.00813814404893485
101.0	0.008705921540721003
102.0	0.008516662376792284
103.0	0.008327403212863566
104.0	0.03558072281859887
105.0	0.050721455932896266
106.0	0.1171514224718761
107.0	0.0073811073932199805
108.0	0.0336881311793117
109.0	0.0336881311793117
110.0	0.09633291443971717
111.0	0.006813329901433828
112.0	0.006813329901433828
113.0	0.007191848229291262
114.0	0.007002589065362544
115.0	0.10901327842294124
116.0	0.007002589065362544
117.0	0.00662407073750511
118.0	0.03179553954002453
119.0	0.008327403212863566
120.0	0.1313458597665299
121.0	0.05677774917861523
122.0	0.03179553954002453
123.0	0.007948884885006132
124.0	0.00813814404893485
125.0	0.008705921540721003
126.0	0.009273699032507155
127.0	0.008895180704649718
128.0	0.009084439868578436
129.0	0.2399806198616137
130.0	0.008705921540721003
131.0	0.008895180704649718
132.0	0.008705921540721003
133.0	0.008516662376792284
134.0	0.008705921540721003
135.0	0.009084439868578436
136.0	0.009273699032507155
137.0	0.009273699032507155
138.0	0.009841476524293307
139.0	0.01021999485215074
140.0	0.012112586491437915
141.0	0.012869623147152785
142.0	0.01324814147501022
143.0	0.01324814147501022
144.0	0.01324814147501022
145.0	0.013437400638938939
146.0	0.01381591896679637
147.0	0.01324814147501022
148.0	0.013437400638938939
149.0	0.01324814147501022
150.0	0.014005178130725089
151.0	0.014194437294653807
152.0	0.014194437294653807
153.0	0.014572955622511242
154.0	0.014572955622511242
155.0	0.01381591896679637
156.0	0.014194437294653807
157.0	0.014194437294653807
158.0	0.014572955622511242
159.0	0.015140733114297393
160.0	0.014572955622511242
161.0	0.014951473950368678
162.0	0.015140733114297393
163.0	0.015708510606083546
164.0	0.015897769770012265
165.0	0.015897769770012265
166.0	0.015329992278226111
167.0	0.015897769770012265
168.0	0.016087028933940983
169.0	0.015897769770012265
170.0	0.0162762880978697
171.0	0.017222583917513287
172.0	0.018168879737156873
173.0	0.018168879737156873
174.0	0.018736657228943028
175.0	0.019493693884657895
176.0	0.020250730540372765
177.0	0.019682953048586613
178.0	0.019682953048586613
179.0	0.019493693884657895
180.0	0.020250730540372765
181.0	0.021007767196087636
182.0	0.021007767196087636
183.0	0.02138628552394507
184.0	0.02214332217965994
185.0	0.02271109967144609
186.0	0.022332581343588658
187.0	0.022332581343588658
188.0	0.02214332217965994
189.0	0.022332581343588658
190.0	0.02195406301573122
191.0	0.02195406301573122
192.0	0.02214332217965994
193.0	0.02271109967144609
194.0	0.022900358835374807
195.0	0.022332581343588658
196.0	0.02195406301573122
197.0	0.021575544687873788
198.0	0.022332581343588658
199.0	0.022521840507517373
200.0	0.02271109967144609
201.0	0.02271109967144609
202.0	0.022521840507517373
203.0	0.022521840507517373
204.0	0.022521840507517373
205.0	0.02271109967144609
206.0	0.02271109967144609
207.0	0.023089617999303525
208.0	0.023468136327160962
209.0	0.02365739549108968
210.0	0.023846654655018396
211.0	0.02441443214680455
212.0	0.024792950474661984
213.0	0.02441443214680455
214.0	0.023846654655018396
215.0	0.023278877163232244
216.0	0.02365739549108968
217.0	0.022900358835374807
218.0	0.023278877163232244
219.0	0.024035913818947114
220.0	0.024035913818947114
221.0	0.024035913818947114
222.0	0.02460369131073327
223.0	0.025360727966448133
224.0	0.02573924629430557
225.0	0.02573924629430557
226.0	0.026117764622163003
227.0	0.02592850545823429
228.0	0.02573924629430557
229.0	0.02725331960573531
230.0	0.02649628295002044
231.0	0.02725331960573531
232.0	0.028767392917165048
233.0	0.030281466228594785
234.0	0.030659984556452222
235.0	0.03160628037609581
236.0	0.03236331703181068
237.0	0.03274183535966811
238.0	0.033498872015382986
239.0	0.03595924114645631
240.0	0.036337759474313745
241.0	0.0380410919496722
242.0	0.03841961027752964
243.0	0.03936590609717323
244.0	0.04144775690038911
245.0	0.04144775690038911
246.0	0.04144775690038911
247.0	0.041637016064317835
248.0	0.040122942752888094
249.0	0.03406664950716914
250.0	0.024035913818947114
