#Read position (bp)	Clipping profile
0.0	14.263267890104188
1.0	0.7078242033164005
2.0	0.6956203377419798
3.0	0.6864674385611643
4.0	0.6818909889707565
5.0	0.6605342242155202
6.0	0.6452793922474944
7.0	0.6315500434762711
8.0	0.6300245602794685
9.0	0.6223971442954556
10.0	0.61324424511464
11.0	0.6071423123274298
12.0	0.6040913459338245
13.0	0.5979894131466142
14.0	0.5964639299498117
15.0	0.5934129635562064
16.0	0.5796836147849832
17.0	0.5705307156041676
18.0	0.5674797492105624
19.0	0.6147697283114426
20.0	0.646804875444297
21.0	0.6696871233963358
22.0	0.6956203377419798
23.0	0.7261300016780315
24.0	0.7398593504492548
25.0	0.7505377328268729
26.0	0.7596906320076885
27.0	0.768843531188504
28.0	0.7596906320076885
29.0	0.7596906320076885
30.0	1.127332082437112
31.0	1.6261650877915579
32.0	0.7566396656140832
33.0	0.9595289307888274
34.0	0.7551141824172807
35.0	0.7551141824172807
36.0	0.9244428172623678
37.0	1.0113953594801153
38.0	0.7368083840556496
39.0	0.9061370189007368
40.0	1.1120772504690861
41.0	0.7154516193004135
42.0	0.9183408844751575
43.0	0.7047732369227953
44.0	0.8664744557838696
45.0	0.7124006529068082
46.0	0.7017222705291901
47.0	1.0144463258737204
48.0	0.7017222705291901
49.0	0.8557960734062514
50.0	0.7017222705291901
51.0	0.7032477537259927
52.0	0.8222354430765945
53.0	0.8451176910286333
54.0	0.6940948545451772
55.0	0.7581651488108859
56.0	0.9183408844751575
57.0	0.6864674385611643
58.0	0.883254770948698
59.0	0.6879929217579669
60.0	0.820709959879792
61.0	0.8115570606989765
62.0	0.6757890561835461
63.0	0.6757890561835461
64.0	0.672738089789941
65.0	0.6712126065931384
66.0	0.7963022287309505
67.0	0.6620597074123228
68.0	0.6590087410187176
69.0	0.6559577746251125
70.0	0.6529068082315073
71.0	0.6498558418379021
72.0	0.7612161152044911
73.0	0.7566396656140832
74.0	0.7474867664332677
75.0	0.628499077082666
76.0	0.6193461779018504
77.0	0.6162952115082453
78.0	0.6056168291306272
79.0	0.594938446753009
80.0	0.5842600643753909
81.0	0.5842600643753909
82.0	0.576632648391378
83.0	0.569005232407365
84.0	0.5659542660137599
85.0	0.5583268500297469
86.0	0.5552758836361418
87.0	0.5537504004393391
88.0	0.5461229844553263
89.0	0.5384955684713133
90.0	0.5369700852745107
91.0	0.5339191188809055
92.0	0.5232407365032874
93.0	0.5232407365032874
94.0	0.5140878373224719
95.0	0.5110368709288667
96.0	0.5003584885512486
97.0	0.5018839717480512
98.0	0.4988330053544461
99.0	0.5034094549448538
100.0	0.48968010617363045
101.0	0.4744252742056046
102.0	0.46679785822159164
103.0	0.454593992647171
104.0	0.44544109346635546
105.0	0.4408646438759477
106.0	0.43781367748234257
107.0	0.43781367748234257
108.0	0.43628819428553994
109.0	0.4240843287111193
110.0	0.4210333623175141
111.0	0.40882949674309343
112.0	0.4042530471526857
113.0	0.38899821518465977
114.0	0.37374338321663386
115.0	0.36764145042942353
116.0	0.3630650008390158
117.0	0.3554375848550028
118.0	0.3554375848550028
119.0	0.3554375848550028
120.0	0.34323371928058216
121.0	0.3371317864933718
122.0	0.3356063032965692
123.0	0.32797888731255626
124.0	0.31882598813174073
125.0	0.3203514713285433
126.0	0.3111985721477278
127.0	0.3096730889509252
128.0	0.30814760575412264
129.0	0.3005201897701097
130.0	0.28679084099888635
131.0	0.2837398746052812
132.0	0.2776379418180709
133.0	0.27611245862126826
134.0	0.26848504263725537
135.0	0.26695955944045274
136.0	0.2639085930468476
137.0	0.2608576266532424
138.0	0.25628117706283465
139.0	0.24712827788201916
140.0	0.23950086189800618
141.0	0.23950086189800618
142.0	0.2288224795203881
143.0	0.22272054673317773
144.0	0.2150931307491648
145.0	0.20899119796195445
146.0	0.21204216435555964
147.0	0.21204216435555964
148.0	0.19526184919073117
149.0	0.1800070172227053
150.0	0.12203865574420697
