#Read position (bp)	Clipping profile
0.0	6.7468379785260195
1.0	0.8469506869362332
2.0	0.83945752626761
3.0	0.8309633337586908
4.0	0.8209335778442692
5.0	0.811380040960668
6.0	0.802934442230404
7.0	0.7936044367286164
8.0	0.7825542114624365
9.0	0.7726022055938632
10.0	0.7605801047545806
11.0	0.7484802538694497
12.0	0.7360013715108088
13.0	0.7257675217260354
14.0	0.7142022024061112
15.0	0.7043473840948481
16.0	0.6954935976238809
17.0	0.687786624329175
18.0	0.6776985558803672
19.0	0.6710898019832676
20.0	0.6669204557746562
21.0	0.6641603291470441
22.0	0.6609531397558046
23.0	0.658047231792227
24.0	0.655014980004146
25.0	0.6552093551187665
26.0	0.655705011661049
27.0	0.6562395432262557
28.0	0.6583290757084268
29.0	0.6566088559440347
30.0	0.9303473298641911
31.0	0.8787698931996215
32.0	0.7800370537281001
33.0	1.8023821253422094
34.0	0.7746334255416482
35.0	1.0297410447254223
36.0	0.7767812705582054
37.0	0.7757413636949855
38.0	0.7693561411796995
39.0	0.7821654612331955
40.0	0.8140915738096249
41.0	0.7683065155607484
42.0	0.7094886058765623
43.0	0.707020041920881
44.0	0.7132692018559325
45.0	0.7451467206537068
46.0	0.6855318729995763
47.0	0.7072727295698877
48.0	0.6987396620380445
49.0	0.7133080768788566
50.0	0.7895322780773153
51.0	0.7447385329130036
52.0	0.8990626551660095
53.0	0.6796617445380351
54.0	0.6780289935752222
55.0	0.7122195762369814
56.0	0.6698069262267718
57.0	0.7605703859988494
58.0	0.6482215697481569
59.0	0.6555981053480078
60.0	0.6613904837637009
61.0	0.636413281534957
62.0	0.6392997519870725
63.0	0.6167425199353548
64.0	0.6210673662356625
65.0	0.6155373942247072
66.0	0.614118455887977
67.0	0.6059644198296439
68.0	0.6011147607198605
69.0	0.6017367610866463
70.0	0.5965858205492011
71.0	0.5971009146029456
72.0	0.5863130957415036
73.0	0.5836404379154707
74.0	0.5819299369068096
75.0	0.6074708269679533
76.0	0.7083223551888388
77.0	0.5666520528976324
78.0	0.5666131778747083
79.0	0.5635906448423583
80.0	0.5601599240693051
81.0	0.5524335132631374
82.0	0.5497316991699114
83.0	0.5486237610165741
84.0	0.5482933233217191
85.0	0.5431909765629289
86.0	0.5395561619195242
87.0	0.5375055044602771
88.0	0.5369806916508015
89.0	0.5346384715196236
90.0	0.5335499708777485
91.0	0.5323448451671009
92.0	0.5319852512050529
93.0	0.5319560949378598
94.0	0.53035250024224
95.0	0.5295555622722956
96.0	0.5273494047213522
97.0	0.5253084660178361
98.0	0.5243657467119263
99.0	0.5225483393902238
100.0	0.5202255567705081
101.0	0.5173585238298546
102.0	0.5161436793634759
103.0	0.5156771790883865
104.0	0.513461302781712
105.0	0.5113717702995407
106.0	0.5105651135738654
107.0	0.509418300397604
108.0	0.5077855494347912
109.0	0.5065123924340265
110.0	0.5047824539139033
111.0	0.5034898594016765
112.0	0.5009921391788021
113.0	0.49716294942077677
114.0	0.4981056687266865
115.0	0.4975225433828248
116.0	0.49570513606112243
117.0	0.4945777603963231
118.0	0.4947332604880195
119.0	0.4947818542666747
120.0	0.49511229196152967
121.0	0.4945194478619369
122.0	0.494218166434275
123.0	0.4937030723805305
124.0	0.4934989785101789
125.0	0.49345038473152375
126.0	0.4938974474951511
127.0	0.49546216716784675
128.0	0.49606473002317053
129.0	0.4976586059630592
130.0	0.5000299823614303
131.0	0.502654046408808
132.0	0.5064054861209851
133.0	0.5091364564814042
134.0	0.5123825208955678
135.0	0.515813241668621
136.0	0.5199048378313841
137.0	0.5238895276811059
138.0	0.5265621855071387
139.0	0.5299540312572678
140.0	0.5317908760904323
141.0	0.5343080338247687
142.0	0.5346384715196236
143.0	0.535435409489568
144.0	0.5338804085726034
145.0	0.5315284696856944
146.0	0.5273688422328141
147.0	0.5119063018647474
148.0	0.47456684234613483
149.0	0.3970306091239873
150.0	0.21439575142649467
