#Read position (bp)	Clipping profile
0.0	1.2076468353281578
1.0	1.0144301098755728
2.0	1.0047623515802977
3.0	0.992310401954164
4.0	0.9794585132418293
5.0	0.9657682906757278
6.0	0.9528317994643893
7.0	0.9304813574547877
8.0	0.9147760571851364
9.0	0.9005089993985532
10.0	0.880650485541433
11.0	0.8588153496621284
12.0	0.8455173750459545
13.0	0.8336499517765756
14.0	0.8211980021504417
15.0	0.8083076577567417
16.0	0.7926254308959096
17.0	0.7802042458148681
18.0	0.7644912544089438
19.0	0.7548850252038536
20.0	0.7506087534360152
21.0	0.7477245773336061
22.0	0.7469785371151163
23.0	0.7450788264556629
24.0	0.7426561185296393
25.0	0.7439559205597917
26.0	0.7475861368806904
27.0	0.7556925945125281
28.0	0.7590920767452343
29.0	0.7579999353944553
30.0	0.7941636581505278
31.0	0.7801427167246835
32.0	0.7797735421835751
33.0	0.807323192313786
34.0	0.7860572005186903
35.0	0.8284738170647855
36.0	0.7982399603752658
37.0	0.8020932196480843
38.0	0.7999012458102535
39.0	0.8253512157379107
40.0	0.8103765734142031
41.0	0.8114994793100744
42.0	0.8117840513521787
43.0	0.8123378131638412
44.0	0.8159141915308284
45.0	0.8214056628298152
46.0	0.8204519619319519
47.0	0.8236284012127384
48.0	0.8301966315899578
49.0	0.8322117092935076
50.0	0.8335576581412985
51.0	0.8309888186260862
52.0	0.8305965706761586
53.0	0.8235437987137344
54.0	0.8187060739979604
55.0	0.8173062871962579
56.0	0.8149989463143307
57.0	0.8125608561157608
58.0	0.8089614043399544
59.0	0.8039775480349916
60.0	0.7977631099263343
61.0	0.7937329545192348
62.0	0.7870493570979189
63.0	0.7803426862677838
64.0	0.7752434629187246
65.0	0.7719670388663881
66.0	0.7696904625295532
67.0	0.7628607335190486
68.0	0.7573461888112426
69.0	0.7530929904522234
70.0	0.7474015496101363
71.0	0.7415409037700412
72.0	0.7352803188437453
73.0	0.7296811716369354
74.0	0.7216516253678286
75.0	0.7157371415738218
76.0	0.7092381314230601
77.0	0.7035313083084269
78.0	0.6986551279112874
79.0	0.6919561482174253
80.0	0.686587735098808
81.0	0.6777660017935729
82.0	0.6706055539233255
83.0	0.6635527819609013
84.0	0.6560462329583648
85.0	0.6485550662283744
86.0	0.6414946031296772
87.0	0.6366953340952686
88.0	0.6300348100827721
89.0	0.6233127569800908
90.0	0.6180289463604773
91.0	0.6110223212156918
92.0	0.6045233110649301
93.0	0.597047526607486
94.0	0.5883719248914396
95.0	0.5807038620271682
96.0	0.5734511205216436
97.0	0.5671520799139823
98.0	0.5608299658975018
99.0	0.55465398347021
100.0	0.5479703860488941
101.0	0.5405638218179077
102.0	0.534057120530873
103.0	0.5271120244762721
104.0	0.5208745129587955
105.0	0.5139678725855601
106.0	0.5079072572023646
107.0	0.5025619174925665
108.0	0.49789339777480046
109.0	0.49249422011109073
110.0	0.4874795992610356
111.0	0.4811344118357358
112.0	0.476488965526789
113.0	0.4707359955945172
114.0	0.4655675520190002
115.0	0.46082212093850317
116.0	0.4573611096156124
117.0	0.4545230803308419
118.0	0.4513620233226016
119.0	0.4477318070017028
120.0	0.4449706890796632
121.0	0.44149429548422625
122.0	0.4373718464418496
123.0	0.43363395421312756
124.0	0.4308959096999072
125.0	0.428673171316984
126.0	0.426381212707603
127.0	0.4230740241101739
128.0	0.4218818979878449
129.0	0.4214050475389133
130.0	0.4212435336771784
131.0	0.4210512552703511
132.0	0.42217416116622236
133.0	0.4233432138797321
134.0	0.4242430768236838
135.0	0.42501219045099287
136.0	0.42582745089594043
137.0	0.42688113656535387
138.0	0.42946535835311234
139.0	0.429942208802044
140.0	0.43004219357359413
141.0	0.4310958792430076
142.0	0.43216494718496723
143.0	0.4312573931047425
144.0	0.43025754538924077
145.0	0.4275656476936589
146.0	0.4239892693266718
147.0	0.41607509010166144
148.0	0.39858544621665315
149.0	0.3552535844540601
150.0	0.20472266531712863
