#Mapping quality	mapping quality
17.0	19.0
18.0	3.0
19.0	2.0
20.0	1.0
22.0	2.0
23.0	1.0
25.0	1.0
27.0	1.0
30.0	1.0
36.0	4.0
37.0	33.0
38.0	29.0
39.0	10.0
40.0	6.0
41.0	2.0
42.0	1.0
43.0	3.0
44.0	2.0
45.0	5.0
46.0	1.0
48.0	10.0
49.0	1.0
50.0	1.0
51.0	2.0
52.0	20.0
53.0	5.0
54.0	11.0
55.0	5.0
59.0	2.0
60.0	29359.0
