#Read position (bp)	Clipping profile
0.0	24.604416623195966
1.0	1.0085202573465484
2.0	0.7303077725612936
3.0	0.66075465136498
4.0	0.6085898104677447
5.0	0.5738132498695879
6.0	0.5564249695705095
7.0	0.539036689271431
8.0	0.539036689271431
9.0	0.539036689271431
10.0	0.539036689271431
11.0	0.539036689271431
12.0	0.5216484089723527
13.0	0.5042601286732742
14.0	0.5042601286732742
15.0	0.45209528777603897
16.0	0.4347070074769605
17.0	0.4347070074769605
18.0	0.4347070074769605
19.0	0.4347070074769605
20.0	0.4347070074769605
21.0	0.4173187271778821
22.0	0.4173187271778821
23.0	0.4173187271778821
24.0	0.39993044687880364
25.0	0.39993044687880364
26.0	0.39993044687880364
27.0	0.39993044687880364
28.0	0.39993044687880364
29.0	0.3825421665797253
30.0	10.624239262736914
31.0	0.3651538862806468
32.0	0.3651538862806468
33.0	2.3474178403755865
34.0	0.3477656059815684
35.0	0.3129890453834116
36.0	0.3129890453834116
37.0	0.29560076508433314
38.0	0.29560076508433314
39.0	0.29560076508433314
40.0	0.2608242044861763
41.0	0.2608242044861763
42.0	0.2608242044861763
43.0	0.2608242044861763
44.0	0.2608242044861763
45.0	7.424795687706485
46.0	0.22604764388801948
47.0	0.20865936358894105
48.0	0.20865936358894105
49.0	0.20865936358894105
50.0	0.20865936358894105
51.0	0.20865936358894105
52.0	0.20865936358894105
53.0	0.20865936358894105
54.0	0.22604764388801948
55.0	0.22604764388801948
56.0	0.5216484089723527
57.0	2.2083115979829597
58.0	0.22604764388801948
59.0	0.22604764388801948
60.0	0.22604764388801948
61.0	0.20865936358894105
62.0	0.20865936358894105
63.0	0.20865936358894105
64.0	0.20865936358894105
65.0	0.20865936358894105
66.0	0.19127108328986264
67.0	0.1738828029907842
68.0	0.1738828029907842
69.0	0.1738828029907842
70.0	0.1738828029907842
71.0	0.1738828029907842
72.0	0.1738828029907842
73.0	4.138410711180664
74.0	0.1564945226917058
75.0	0.19127108328986264
76.0	0.19127108328986264
77.0	0.19127108328986264
78.0	0.1738828029907842
79.0	0.1738828029907842
80.0	0.1738828029907842
81.0	0.1738828029907842
82.0	0.1564945226917058
83.0	0.1564945226917058
84.0	0.1564945226917058
85.0	0.1564945226917058
86.0	2.138758476786646
87.0	1.98226395409494
88.0	0.1564945226917058
89.0	0.1564945226917058
90.0	0.13910624239262737
91.0	0.1564945226917058
92.0	0.1564945226917058
93.0	0.1564945226917058
94.0	0.1564945226917058
95.0	0.1564945226917058
96.0	0.1564945226917058
97.0	0.1738828029907842
98.0	0.1738828029907842
99.0	0.1564945226917058
100.0	0.1564945226917058
101.0	0.1564945226917058
102.0	0.1564945226917058
103.0	0.1564945226917058
104.0	0.13910624239262737
105.0	0.1564945226917058
106.0	0.1564945226917058
107.0	0.1564945226917058
108.0	0.1564945226917058
109.0	0.1738828029907842
110.0	0.1738828029907842
111.0	0.1738828029907842
112.0	0.1564945226917058
113.0	0.1564945226917058
