#Insert size (bp)	insert size
1081.0	1.0
1102.0	7.0
1107.0	1.0
1109.0	1.0
1111.0	1.0
1116.0	5.0
1149.0	3.0
1151.0	4.0
1158.0	5.0
1170.0	1.0
1180.0	6.0
1187.0	1.0
1188.0	1.0
1189.0	1.0
1191.0	7.0
1193.0	5.0
1201.0	1.0
1206.0	1.0
1207.0	1.0
1211.0	1.0
1212.0	1.0
1234.0	1.0
1238.0	5.0
1241.0	1.0
1245.0	1.0
1249.0	1.0
1251.0	4.0
1275.0	1.0
1293.0	1.0
1313.0	6.0
1320.0	1.0
1321.0	1.0
1335.0	1.0
1342.0	1.0
1387.0	7.0
1391.0	1.0
1397.0	1.0
1403.0	7.0
1418.0	1.0
1434.0	1.0
1444.0	1.0
1449.0	25.0
1450.0	12.0
1465.0	2.0
1469.0	1.0
1481.0	1.0
1484.0	20.0
1486.0	1.0
1489.0	1.0
1496.0	2.0
1516.0	1.0
1521.0	2.0
1526.0	7.0
1554.0	4.0
1556.0	1.0
1570.0	4.0
1571.0	2.0
1576.0	1.0
1582.0	1.0
1583.0	25.0
1590.0	1.0
1603.0	12.0
1629.0	1.0
1652.0	4.0
1664.0	21.0
1669.0	16.0
1670.0	4.0
1699.0	3.0
1708.0	1.0
1735.0	1.0
1752.0	1.0
1755.0	19.0
1758.0	1.0
1763.0	10.0
1777.0	21.0
1810.0	3.0
1833.0	1.0
1834.0	17.0
1835.0	2.0
1883.0	1.0
1884.0	10.0
1893.0	3.0
1908.0	18.0
1915.0	22.0
1916.0	8.0
1919.0	12.0
1932.0	2.0
1940.0	22.0
1942.0	1.0
1973.0	1.0
1974.0	1.0
1986.0	1.0
2004.0	3.0
2026.0	2.0
2033.0	12.0
2049.0	1.0
2059.0	2.0
2063.0	17.0
2069.0	2.0
2077.0	1.0
2088.0	2.0
2097.0	1.0
2098.0	5.0
2107.0	8.0
2108.0	1.0
2131.0	1.0
2134.0	1.0
2138.0	1.0
2157.0	1.0
2175.0	18.0
2177.0	1.0
2249.0	2.0
2254.0	1.0
2276.0	1.0
2279.0	2.0
2283.0	35.0
2285.0	3.0
2286.0	1.0
2287.0	18.0
2298.0	1.0
2301.0	1.0
2317.0	4.0
2358.0	1.0
2380.0	15.0
2383.0	1.0
2404.0	3.0
2406.0	1.0
2416.0	2.0
2417.0	1.0
2420.0	1.0
2428.0	1.0
2430.0	33.0
2444.0	7.0
2448.0	1.0
2451.0	3.0
2463.0	1.0
2474.0	1.0
2498.0	3.0
2510.0	1.0
2517.0	17.0
2545.0	1.0
2564.0	8.0
2573.0	1.0
2588.0	7.0
2591.0	2.0
2594.0	1.0
2597.0	1.0
2613.0	1.0
2618.0	1.0
2631.0	20.0
2633.0	7.0
2638.0	3.0
2644.0	1.0
2655.0	1.0
2662.0	1.0
2682.0	1.0
2736.0	2.0
2747.0	7.0
2752.0	9.0
2765.0	5.0
2766.0	20.0
2767.0	1.0
2788.0	1.0
2805.0	4.0
2806.0	1.0
2825.0	1.0
2826.0	1.0
2838.0	2.0
2898.0	1.0
2906.0	6.0
2933.0	2.0
2938.0	37.0
2952.0	30.0
2969.0	1.0
2981.0	6.0
3000.0	1.0
3001.0	1.0
3004.0	1.0
3090.0	37.0
3094.0	2.0
3097.0	4.0
3108.0	1.0
3109.0	5.0
3126.0	1.0
3145.0	1.0
3147.0	5.0
3157.0	1.0
3158.0	3.0
3161.0	1.0
3162.0	1.0
3185.0	3.0
3203.0	21.0
3214.0	1.0
3245.0	1.0
3246.0	4.0
3277.0	9.0
3285.0	3.0
3301.0	1.0
3307.0	1.0
3310.0	4.0
3312.0	1.0
3314.0	1.0
3316.0	1.0
3318.0	3.0
3328.0	3.0
3344.0	21.0
3358.0	1.0
3367.0	1.0
3400.0	1.0
3404.0	2.0
3420.0	1.0
3422.0	1.0
3455.0	1.0
3500.0	3.0
3505.0	3.0
3528.0	1.0
3575.0	1.0
3602.0	1.0
3606.0	3.0
3618.0	1.0
3631.0	1.0
3635.0	1.0
3640.0	6.0
3650.0	3.0
3703.0	1.0
3728.0	1.0
3765.0	6.0
3800.0	1.0
3805.0	13.0
3825.0	2.0
3836.0	1.0
3840.0	6.0
3845.0	1.0
3851.0	4.0
3863.0	1.0
3872.0	1.0
3886.0	1.0
3914.0	1.0
3972.0	12.0
3992.0	6.0
3996.0	4.0
4000.0	1.0
4031.0	1.0
4032.0	1.0
4034.0	1.0
4060.0	15.0
4063.0	1.0
4066.0	7.0
4067.0	20.0
4080.0	8.0
4102.0	1.0
4126.0	1.0
4129.0	2.0
4132.0	1.0
4139.0	1.0
4161.0	12.0
4167.0	25.0
4182.0	3.0
4186.0	1.0
4187.0	19.0
4188.0	15.0
4190.0	7.0
4198.0	6.0
4213.0	1.0
4214.0	1.0
4219.0	4.0
4246.0	10.0
4251.0	1.0
4291.0	1.0
4298.0	1.0
4299.0	12.0
4301.0	24.0
4310.0	1.0
4319.0	1.0
4320.0	1.0
4354.0	6.0
4357.0	11.0
4360.0	1.0
4363.0	6.0
4400.0	2.0
4434.0	1.0
4485.0	6.0
4499.0	1.0
4502.0	1.0
4508.0	7.0
4512.0	1.0
4514.0	25.0
4518.0	1.0
4519.0	1.0
4529.0	1.0
4554.0	1.0
4567.0	5.0
4651.0	27.0
4688.0	1.0
4697.0	5.0
4703.0	3.0
4717.0	1.0
4718.0	1.0
4763.0	9.0
4766.0	1.0
4854.0	1.0
4883.0	1.0
4888.0	1.0
4889.0	8.0
4914.0	1.0
5025.0	2.0
5033.0	2.0
5042.0	5.0
5048.0	1.0
5059.0	1.0
5098.0	16.0
5102.0	1.0
5109.0	1.0
5136.0	1.0
5196.0	3.0
5200.0	4.0
5201.0	1.0
5219.0	11.0
5222.0	17.0
5226.0	1.0
5233.0	16.0
5239.0	10.0
5265.0	18.0
5288.0	1.0
5344.0	10.0
5356.0	1.0
5361.0	2.0
5372.0	16.0
5395.0	8.0
5397.0	10.0
5398.0	4.0
5403.0	6.0
5407.0	16.0
5408.0	1.0
5421.0	1.0
5423.0	1.0
5454.0	1.0
5474.0	1.0
5496.0	3.0
5529.0	1.0
5530.0	12.0
5538.0	16.0
5572.0	1.0
5575.0	1.0
5576.0	6.0
5577.0	22.0
5579.0	14.0
5580.0	1.0
5591.0	5.0
5601.0	1.0
5602.0	2.0
5603.0	1.0
5617.0	8.0
5631.0	1.0
5646.0	11.0
5662.0	10.0
5676.0	16.0
5692.0	1.0
5694.0	4.0
5703.0	1.0
5709.0	4.0
5717.0	8.0
5720.0	1.0
5722.0	1.0
5723.0	15.0
5726.0	1.0
5733.0	22.0
5751.0	1.0
5753.0	8.0
5759.0	11.0
5766.0	1.0
5774.0	3.0
5779.0	1.0
5782.0	1.0
5791.0	8.0
5801.0	10.0
5847.0	15.0
5848.0	9.0
5857.0	1.0
5859.0	13.0
5884.0	3.0
5901.0	6.0
5903.0	1.0
5908.0	8.0
5929.0	1.0
5937.0	3.0
5948.0	1.0
5949.0	1.0
5955.0	1.0
5977.0	1.0
6002.0	3.0
6032.0	6.0
6088.0	1.0
6104.0	3.0
6118.0	6.0
6138.0	9.0
6148.0	19.0
6180.0	1.0
6201.0	16.0
6211.0	1.0
6221.0	1.0
6222.0	1.0
6245.0	9.0
6255.0	2.0
6260.0	1.0
6262.0	1.0
6288.0	19.0
6289.0	2.0
6322.0	1.0
6323.0	4.0
6338.0	1.0
6341.0	10.0
6342.0	1.0
6343.0	17.0
6391.0	1.0
6422.0	1.0
6441.0	1.0
6444.0	9.0
6446.0	21.0
6453.0	7.0
6503.0	1.0
6507.0	9.0
6552.0	9.0
6554.0	7.0
6579.0	1.0
6581.0	19.0
6610.0	1.0
6611.0	18.0
6619.0	1.0
6693.0	2.0
6729.0	1.0
6742.0	1.0
6747.0	1.0
6753.0	1.0
6756.0	17.0
6757.0	1.0
6764.0	5.0
6769.0	1.0
6773.0	3.0
6783.0	2.0
6833.0	2.0
6886.0	2.0
6906.0	11.0
6920.0	16.0
6952.0	1.0
6964.0	1.0
6968.0	2.0
6979.0	1.0
6983.0	1.0
7005.0	1.0
7007.0	5.0
7018.0	1.0
7038.0	1.0
7041.0	1.0
7055.0	11.0
7075.0	1.0
7076.0	11.0
7084.0	1.0
7086.0	1.0
7113.0	5.0
7116.0	2.0
7117.0	1.0
7126.0	1.0
7129.0	2.0
7132.0	5.0
7209.0	1.0
7255.0	2.0
7261.0	1.0
7266.0	3.0
7273.0	5.0
7299.0	1.0
7308.0	8.0
7317.0	1.0
7352.0	4.0
7383.0	4.0
7384.0	1.0
7426.0	1.0
7434.0	1.0
7472.0	1.0
7489.0	1.0
7492.0	5.0
7495.0	1.0
7501.0	1.0
7503.0	2.0
7505.0	1.0
7520.0	4.0
7530.0	12.0
7532.0	1.0
7550.0	1.0
7567.0	1.0
7577.0	1.0
7581.0	1.0
7636.0	1.0
7650.0	1.0
7670.0	12.0
7689.0	1.0
7697.0	1.0
7765.0	1.0
7825.0	1.0
7826.0	1.0
7831.0	8.0
7832.0	1.0
7833.0	2.0
7858.0	1.0
7876.0	4.0
7880.0	1.0
7958.0	1.0
7969.0	9.0
7979.0	1.0
7996.0	8.0
8004.0	1.0
8028.0	1.0
8046.0	5.0
8047.0	6.0
8056.0	1.0
8057.0	1.0
8064.0	2.0
8070.0	7.0
8084.0	11.0
8128.0	1.0
8146.0	1.0
8148.0	1.0
8152.0	10.0
8158.0	1.0
8162.0	1.0
8181.0	8.0
8191.0	1.0
8203.0	1.0
8208.0	11.0
8209.0	1.0
8263.0	3.0
8270.0	1.0
8273.0	1.0
8325.0	1.0
8346.0	4.0
8362.0	1.0
8365.0	3.0
8370.0	1.0
8371.0	1.0
8379.0	1.0
8381.0	1.0
8382.0	8.0
8391.0	1.0
8402.0	3.0
8412.0	9.0
8422.0	3.0
8456.0	23.0
8470.0	3.0
8478.0	1.0
8485.0	4.0
8494.0	5.0
8504.0	3.0
8515.0	2.0
8524.0	3.0
8527.0	8.0
8559.0	8.0
8563.0	8.0
8590.0	6.0
8612.0	6.0
8622.0	5.0
8630.0	1.0
8634.0	23.0
8669.0	1.0
8697.0	6.0
8701.0	9.0
8710.0	6.0
8713.0	1.0
8715.0	5.0
8757.0	2.0
8854.0	9.0
8870.0	1.0
8873.0	11.0
8886.0	2.0
8888.0	2.0
8891.0	4.0
8895.0	7.0
8904.0	1.0
8984.0	1.0
8993.0	1.0
9023.0	7.0
9033.0	4.0
9059.0	1.0
9067.0	2.0
9077.0	1.0
9082.0	8.0
9089.0	1.0
9113.0	1.0
9200.0	6.0
9208.0	1.0
9210.0	18.0
9211.0	1.0
9218.0	1.0
9225.0	8.0
9227.0	2.0
9246.0	13.0
9253.0	1.0
9263.0	1.0
9326.0	17.0
9360.0	6.0
9367.0	1.0
9377.0	5.0
9380.0	5.0
9383.0	1.0
9387.0	7.0
9396.0	6.0
9406.0	1.0
9424.0	9.0
9441.0	1.0
9471.0	1.0
9475.0	1.0
9485.0	6.0
9491.0	4.0
9498.0	1.0
9501.0	4.0
9506.0	1.0
9559.0	51.0
9576.0	4.0
9590.0	6.0
9591.0	1.0
9594.0	1.0
9596.0	1.0
9610.0	1.0
9616.0	1.0
9623.0	25.0
9624.0	1.0
9684.0	1.0
9724.0	1.0
9727.0	3.0
9732.0	3.0
9736.0	1.0
9742.0	2.0
9749.0	25.0
9786.0	16.0
9851.0	3.0
9863.0	1.0
9871.0	1.0
9885.0	1.0
9890.0	1.0
9892.0	8.0
9909.0	1.0
9913.0	16.0
9916.0	18.0
9918.0	1.0
9922.0	2.0
9935.0	1.0
9971.0	1.0
9982.0	1.0
10017.0	1.0
10029.0	1.0
10032.0	30.0
10046.0	1.0
10065.0	5.0
10089.0	16.0
10124.0	1.0
10125.0	1.0
10129.0	1.0
10207.0	16.0
10231.0	1.0
10284.0	1.0
10314.0	9.0
10319.0	1.0
10382.0	1.0
10408.0	1.0
10440.0	9.0
10442.0	1.0
10446.0	2.0
10460.0	1.0
10595.0	1.0
10617.0	1.0
10654.0	1.0
10656.0	1.0
10667.0	15.0
10678.0	1.0
10691.0	1.0
10693.0	11.0
10709.0	1.0
10759.0	5.0
10767.0	1.0
10792.0	12.0
10799.0	14.0
10800.0	1.0
10818.0	1.0
10839.0	1.0
10861.0	1.0
10885.0	4.0
10913.0	2.0
10930.0	6.0
10944.0	1.0
10960.0	1.0
10962.0	1.0
10977.0	3.0
10985.0	8.0
11002.0	2.0
11004.0	1.0
11051.0	1.0
11072.0	14.0
11075.0	3.0
11079.0	1.0
11090.0	1.0
11092.0	7.0
11102.0	1.0
11118.0	1.0
11137.0	12.0
11154.0	1.0
11165.0	2.0
11167.0	1.0
11179.0	2.0
11180.0	13.0
11195.0	3.0
11199.0	1.0
11277.0	12.0
11293.0	1.0
11302.0	1.0
11308.0	3.0
11313.0	8.0
11314.0	1.0
11344.0	3.0
11364.0	1.0
11368.0	7.0
11411.0	8.0
11488.0	12.0
11509.0	1.0
11557.0	1.0
11571.0	2.0
11640.0	1.0
11644.0	12.0
11654.0	12.0
11664.0	1.0
11672.0	2.0
11677.0	1.0
11684.0	7.0
11687.0	5.0
11715.0	9.0
11753.0	1.0
11788.0	1.0
11796.0	1.0
11800.0	1.0
11805.0	1.0
11806.0	11.0
11835.0	7.0
11848.0	1.0
11850.0	1.0
11856.0	3.0
11858.0	1.0
11886.0	1.0
11889.0	8.0
11919.0	1.0
11923.0	1.0
11928.0	2.0
11941.0	3.0
12039.0	1.0
12040.0	3.0
12057.0	1.0
12164.0	4.0
12167.0	1.0
12177.0	1.0
12200.0	1.0
12213.0	2.0
12221.0	11.0
12247.0	5.0
12297.0	4.0
12329.0	1.0
12333.0	1.0
12349.0	1.0
12351.0	1.0
12363.0	1.0
12378.0	11.0
12398.0	1.0
12423.0	3.0
12436.0	5.0
12546.0	1.0
12573.0	1.0
12605.0	4.0
12681.0	1.0
12710.0	21.0
12736.0	1.0
12737.0	5.0
12745.0	1.0
12786.0	1.0
12799.0	1.0
12869.0	9.0
12881.0	1.0
12914.0	16.0
13014.0	16.0
13022.0	1.0
13038.0	8.0
13084.0	1.0
13092.0	4.0
13126.0	1.0
13151.0	17.0
