#Insert size (bp)	insert size
394.0	9078.0
395.0	6914.0
396.0	10270.0
397.0	10097.0
398.0	3445.0
399.0	2942.0
400.0	3012.0
401.0	2779.0
402.0	4462.0
403.0	1876.0
404.0	1634.0
405.0	990.0
406.0	857.0
407.0	877.0
408.0	823.0
409.0	842.0
410.0	876.0
411.0	826.0
412.0	805.0
413.0	903.0
414.0	792.0
415.0	1153.0
416.0	898.0
417.0	725.0
418.0	814.0
419.0	1077.0
420.0	1068.0
421.0	810.0
422.0	712.0
423.0	979.0
424.0	858.0
425.0	1378.0
426.0	1198.0
427.0	782.0
428.0	1062.0
429.0	1132.0
430.0	934.0
431.0	624.0
432.0	666.0
433.0	746.0
434.0	810.0
435.0	606.0
436.0	693.0
437.0	537.0
438.0	566.0
439.0	551.0
440.0	537.0
441.0	547.0
442.0	532.0
443.0	725.0
444.0	686.0
445.0	493.0
446.0	562.0
447.0	599.0
448.0	739.0
449.0	508.0
450.0	571.0
451.0	562.0
452.0	482.0
453.0	473.0
454.0	535.0
455.0	514.0
456.0	606.0
457.0	649.0
458.0	649.0
459.0	845.0
460.0	767.0
461.0	675.0
462.0	602.0
463.0	893.0
464.0	821.0
465.0	743.0
466.0	664.0
467.0	676.0
468.0	676.0
469.0	642.0
470.0	546.0
471.0	594.0
472.0	410.0
473.0	363.0
474.0	409.0
475.0	582.0
476.0	470.0
477.0	423.0
478.0	439.0
479.0	497.0
480.0	383.0
481.0	368.0
482.0	361.0
483.0	326.0
484.0	291.0
485.0	327.0
486.0	319.0
487.0	279.0
488.0	376.0
489.0	330.0
490.0	366.0
491.0	307.0
492.0	310.0
493.0	304.0
494.0	316.0
495.0	259.0
496.0	260.0
497.0	275.0
498.0	278.0
499.0	301.0
500.0	275.0
501.0	263.0
502.0	235.0
503.0	285.0
504.0	236.0
505.0	297.0
506.0	253.0
507.0	236.0
508.0	264.0
509.0	314.0
510.0	327.0
511.0	295.0
512.0	276.0
513.0	222.0
514.0	239.0
515.0	244.0
516.0	278.0
517.0	280.0
518.0	257.0
519.0	231.0
520.0	219.0
521.0	277.0
522.0	216.0
523.0	223.0
524.0	279.0
525.0	418.0
526.0	482.0
527.0	324.0
528.0	198.0
529.0	369.0
530.0	234.0
531.0	343.0
532.0	353.0
533.0	532.0
534.0	200.0
535.0	564.0
536.0	668.0
537.0	610.0
538.0	389.0
539.0	285.0
540.0	395.0
541.0	256.0
542.0	171.0
543.0	129.0
544.0	181.0
545.0	156.0
546.0	139.0
547.0	250.0
548.0	168.0
549.0	202.0
550.0	187.0
551.0	179.0
552.0	115.0
553.0	107.0
554.0	149.0
555.0	134.0
556.0	157.0
557.0	168.0
558.0	137.0
