#Mapping quality	mapping quality
10.0	1.0
11.0	32.0
19.0	1.0
20.0	1.0
21.0	1.0
24.0	20.0
27.0	2.0
30.0	1.0
34.0	20.0
35.0	4.0
42.0	13.0
43.0	25.0
44.0	4.0
45.0	5.0
46.0	1.0
47.0	1.0
48.0	1.0
49.0	5.0
51.0	25.0
52.0	27.0
53.0	3.0
54.0	5.0
55.0	15.0
56.0	13.0
57.0	32.0
58.0	36.0
59.0	6809.0
60.0	22673.0
