#Mapping quality	mapping quality
19.0	19.0
20.0	5.0
21.0	1.0
22.0	2.0
24.0	2.0
27.0	4.0
28.0	17.0
29.0	21.0
30.0	34.0
31.0	7.0
32.0	1.0
33.0	2.0
34.0	3.0
36.0	2.0
37.0	3.0
38.0	3.0
39.0	3.0
40.0	6.0
41.0	1.0
42.0	2.0
43.0	3.0
44.0	11.0
45.0	8.0
46.0	1.0
48.0	2.0
50.0	3.0
51.0	11.0
52.0	1.0
53.0	2.0
56.0	2.0
59.0	4.0
60.0	29458.0
