#Read position (bp)	Clipping profile
0.0	4.83816106289711
1.0	0.8313470594069956
2.0	0.8248085745779008
3.0	0.8163320548869264
4.0	0.8085100191001279
5.0	0.8001542294497297
6.0	0.7917285434600505
7.0	0.7832329611310905
8.0	0.7730153871707557
9.0	0.7625118736406353
10.0	0.7524658634221718
11.0	0.7425469374569462
12.0	0.7325771777904255
13.0	0.7223532496174287
14.0	0.7135018313794024
15.0	0.7043898904222381
16.0	0.6951000315105406
17.0	0.6866171576069044
18.0	0.6774480287357829
19.0	0.6719262179325921
20.0	0.6683615046292662
21.0	0.6648603334525595
22.0	0.6623821905144186
23.0	0.6596752959204494
24.0	0.656904859199861
25.0	0.6567269412453278
26.0	0.6570128808151133
27.0	0.6558754767486332
28.0	0.6549223448493483
29.0	0.6526157656530787
30.0	0.8361063646907585
31.0	0.8036935259024078
32.0	0.8045322819737786
33.0	0.8653420971481595
34.0	0.769444319654768
35.0	0.8175838347813207
36.0	0.7992519312517399
37.0	0.8005354822094437
38.0	0.7988071363654068
39.0	0.9016754851489024
40.0	0.8574120397461086
41.0	0.8625525977895855
42.0	0.9202297861216497
43.0	0.7936856409599156
44.0	0.7492379233899267
45.0	0.7410664059067237
46.0	0.7256637944142785
47.0	0.7198369814033164
48.0	0.7292221535049423
49.0	0.7209489686191488
50.0	0.7131142244070265
51.0	0.717333421614528
52.0	0.7044534325488571
53.0	0.7208854264925298
54.0	0.7126249500320602
55.0	0.708895027199525
56.0	0.6999419415589082
57.0	0.6969046279065201
58.0	0.6959832670705447
59.0	0.6871699741084897
60.0	0.6963962908935681
61.0	0.685562358305029
62.0	0.683217653832788
63.0	0.67218674065173
64.0	0.6822327508701935
65.0	0.6770350049127595
66.0	0.6738451901564859
67.0	0.6649238755791785
68.0	0.6742645681921712
69.0	0.6669127441423531
70.0	0.6443044554913138
71.0	0.6672241005627862
72.0	0.6487333417166579
73.0	0.641311621327559
74.0	0.6326508294693896
75.0	0.6318565528866521
76.0	0.6123173489513103
77.0	0.609985352904393
78.0	0.6043999999745832
79.0	0.6030274900396128
80.0	0.6034913475639314
81.0	0.6031355116548651
82.0	0.6023920687734229
83.0	0.6010322672637762
84.0	0.6011911225803237
85.0	0.6008098698206098
86.0	0.599780487369382
87.0	0.6003333038709673
88.0	0.6000537185138437
89.0	0.6004095544229101
90.0	0.6003904917849243
91.0	0.6015215416387425
92.0	0.600288824382334
93.0	0.600670077142048
94.0	0.5998821547719724
95.0	0.59990757162262
96.0	0.5998885089846343
97.0	0.5974040118338315
98.0	0.5969782795854842
99.0	0.5960315018988612
100.0	0.5946208666879194
101.0	0.5930196050971207
102.0	0.5922189743017212
103.0	0.5894294749431473
104.0	0.5872944594887489
105.0	0.5855025715180932
106.0	0.582096713531315
107.0	0.5793771105120219
108.0	0.5771213650170474
109.0	0.5741730103419259
110.0	0.5709577787350045
111.0	0.5679331735079403
112.0	0.56656066357297
113.0	0.5619093799044593
114.0	0.5583573750264573
115.0	0.5546338064065841
116.0	0.552041287640529
117.0	0.5495440820644024
118.0	0.5463669757334525
119.0	0.5440858133878304
120.0	0.5394345297193198
121.0	0.5361112764971463
122.0	0.5334425071791483
123.0	0.5294965411161086
124.0	0.526236830020554
125.0	0.5227165962058615
126.0	0.5189485480973549
127.0	0.5154727937712957
128.0	0.5132170482763213
129.0	0.5113616181790466
130.0	0.509557021783067
131.0	0.5071487751842071
132.0	0.5053378245755656
133.0	0.5034124981390099
134.0	0.5017222775709447
135.0	0.5001972665320886
136.0	0.4980304800143808
137.0	0.4945293088376741
138.0	0.49248325236054236
139.0	0.48921718705232586
140.0	0.48480736346496744
141.0	0.4810075442931513
142.0	0.4755238587659318
143.0	0.46747942553596666
144.0	0.4579862318190885
145.0	0.44380998337039
146.0	0.4233367101737489
147.0	0.3967633928216841
148.0	0.3548065266151599
149.0	0.2938632729748791
150.0	0.175115746749296
