#Read position (bp)	Clipping profile
0.0	7.924036937243832
1.0	6.863521272244591
2.0	5.715802857171724
3.0	4.602511504064701
4.0	3.77694806340916
5.0	3.0755091494282927
6.0	2.3611850343565863
7.0	1.9414742441295312
8.0	1.7903070108092243
9.0	1.6318801579004683
10.0	1.4849913601795395
11.0	1.3589708503821092
12.0	1.2333993892190158
13.0	1.1215738056959075
14.0	1.0177936768713385
15.0	0.9185289815364922
16.0	0.820910797860882
17.0	0.7320615361280208
18.0	0.6424513864314217
19.0	0.5571071987610249
20.0	0.4723866897494296
21.0	0.39738309424196167
22.0	0.3264833043094075
23.0	0.2567809774017522
24.0	0.1902718852271606
25.0	0.14803636645312326
26.0	0.1065492620696477
27.0	0.0711742085424268
28.0	0.03656004297894374
29.0	1.7463002446441907E-4
30.0	6.860465246816464E-4
31.0	0.0022327695985093583
32.0	0.004278435599378267
33.0	0.008245031869355785
34.0	0.012448626029677876
35.0	0.015928752945790225
36.0	0.019658351325423176
37.0	0.01864799189816475
38.0	0.01753784388549809
39.0	0.028514588280404426
40.0	0.028751586170749
41.0	0.02858942971946061
42.0	0.029350317683198436
43.0	0.026705920169880087
44.0	0.023824524766217173
45.0	0.024123890522441894
46.0	0.021704017326292086
47.0	0.01862304475181269
48.0	0.017288372421977487
49.0	0.016228118702014942
50.0	0.01503065567711607
51.0	0.015629387189565507
52.0	0.016577378750943783
53.0	0.01673953520223217
54.0	0.01681437664128835
55.0	0.01698900666575277
56.0	0.017375687434209697
57.0	0.019383932715550518
58.0	0.021816279484876355
59.0	0.022751797473078598
60.0	0.022814165338958747
61.0	0.0264190279868314
62.0	0.028302537536411917
63.0	0.028976110487917536
64.0	0.027504228853146004
65.0	0.022115645241101073
66.0	0.021329810131011186
67.0	0.02248985243638197
68.0	0.02247737886320594
69.0	0.02265200888767036
70.0	0.02419873196149807
71.0	0.02630676582824713
72.0	0.027204863096921286
73.0	0.027217336670097316
74.0	0.027529175999498064
75.0	0.027978224633835144
76.0	0.028339958255940007
77.0	0.03007378492740817
78.0	0.03260592028214225
79.0	0.033965539758329506
80.0	0.03592389074696621
81.0	0.03856828826028456
82.0	0.041599366542059826
83.0	0.043208457481767694
84.0	0.045890275714614126
85.0	0.04698795015410476
86.0	0.04919577260626206
87.0	0.04749936665432199
88.0	0.045453700653453076
89.0	0.04617716789766282
90.0	0.046189641470838844
91.0	0.0431710367622396
92.0	0.04229788663991751
93.0	0.04077611071244185
94.0	0.03969090984612725
95.0	0.04117526505407481
96.0	0.04410655475044185
97.0	0.045890275714614126
98.0	0.046376745068479296
99.0	0.048771671118277043
100.0	0.05353657607152048
101.0	0.054484567632898745
102.0	0.05558224207238938
103.0	0.055183087730756426
104.0	0.05596892284084631
105.0	0.0573410158902096
106.0	0.06255496947779011
107.0	0.07123657640830694
108.0	0.07560232701991743
109.0	0.07839640741134814
110.0	0.07948160827766274
111.0	0.08428393395043425
112.0	0.0841342510723219
113.0	0.08304905020600731
114.0	0.08065412415620955
115.0	0.07978097403388745
116.0	0.07933192539955038
117.0	0.08095348991243427
118.0	0.08473298258477134
119.0	0.08455835256030692
120.0	0.08694080503692864
121.0	0.09033361694080877
122.0	0.11550528761003719
123.0	0.14382029871962515
124.0	0.1705636396090333
125.0	0.20845835491781223
126.0	0.2411890109317148
127.0	0.28328732040081583
128.0	0.3480625859039393
129.0	0.3920194577762688
130.0	0.45126893036241095
131.0	0.5285801369074444
132.0	0.5927317237517664
133.0	0.6513575176791071
134.0	0.7379241155207548
135.0	0.8184036096525
136.0	0.8947668246361552
137.0	0.9921604839945969
138.0	1.0999945241013755
139.0	1.202215456278941
140.0	1.3045361770419146
141.0	1.393447806640656
142.0	1.4998972801248953
143.0	1.6266287835933595
144.0	2.0808539507984896
145.0	2.6760180213195817
146.0	3.3315417124394826
147.0	4.077374073353841
148.0	4.931551890875195
149.0	5.803092922257582
150.0	6.255933522840172
