#Read position (bp)	Clipping profile
0.0	8.179765060146485
1.0	7.252081993695206
2.0	6.096987186524678
3.0	5.161462335910667
4.0	4.291808472263609
5.0	3.4535217452674836
6.0	2.5117234673232853
7.0	1.977697965841188
8.0	1.820078104170261
9.0	1.5495365505559826
10.0	1.2131240099747496
11.0	1.0249211900691646
12.0	0.8837690751399759
13.0	0.7873151299383636
14.0	0.719091607722589
15.0	0.6681200106648265
16.0	0.6108749862768778
17.0	0.5214786468217248
18.0	0.42345634478756605
19.0	0.38189488872508276
20.0	0.3371967189975063
21.0	0.30661376076284874
22.0	0.2689731967817318
23.0	0.23290098963316136
24.0	0.19055535515440475
25.0	0.14585718542682832
26.0	0.12468436818745
27.0	0.09880648045043208
28.0	0.039993099229936796
29.0	0.06979187904832107
30.0	0.22349084863788207
31.0	0.2877934787722903
32.0	0.37326892614607676
33.0	0.4273772368689324
34.0	0.4367873778642116
35.0	0.25328962845626635
36.0	0.11997929768981039
37.0	0.0768494847947805
38.0	0.05410831072285567
39.0	0.048619061808942765
40.0	0.0345038503160239
41.0	0.033719671899750635
42.0	0.03607220714857044
43.0	0.03607220714857044
44.0	0.03685638556484371
45.0	0.03920892081366353
46.0	0.039993099229936796
47.0	0.04312981289502988
48.0	0.039993099229936796
49.0	0.04548234814384969
50.0	0.046266526560122964
51.0	0.05175577547403585
52.0	0.04940324022521604
53.0	0.05175577547403585
54.0	0.05959755963676856
55.0	0.06273427330186164
56.0	0.06273427330186164
57.0	0.06508680855068145
58.0	0.07057605746459433
59.0	0.07606530637850724
60.0	0.0768494847947805
61.0	0.07920202004360033
62.0	0.08312291212496667
63.0	0.0980223020341588
64.0	0.09723812361788553
65.0	0.09410140995279247
66.0	0.0980223020341588
67.0	0.10429572936434497
68.0	0.10272737253179842
69.0	0.09331723153651919
70.0	0.09488558836906573
71.0	0.1011590156992519
72.0	0.09723812361788553
73.0	0.1011590156992519
74.0	0.09723812361788553
75.0	0.1035115509480717
76.0	0.10664826461316479
77.0	0.11370587035962423
78.0	0.11449004877589748
79.0	0.11292169194335096
80.0	0.11684258402471731
81.0	0.11919511927353713
82.0	0.12311601135490348
83.0	0.1223318329386302
84.0	0.11841094085726384
85.0	0.11997929768981039
86.0	0.11762676244099057
87.0	0.11684258402471731
88.0	0.11762676244099057
89.0	0.10978497827825787
90.0	0.10821662144571134
91.0	0.09959065886670534
92.0	0.10194319411552517
93.0	0.11370587035962423
94.0	0.10586408619689151
95.0	0.10507990778061825
96.0	0.1035115509480717
97.0	0.10978497827825787
98.0	0.11527422719217076
99.0	0.11762676244099057
100.0	0.11762676244099057
101.0	0.11449004877589748
102.0	0.11527422719217076
103.0	0.11527422719217076
104.0	0.11762676244099057
105.0	0.1113533351108044
106.0	0.10978497827825787
107.0	0.11919511927353713
108.0	0.12390018977117673
109.0	0.1270369034362698
110.0	0.1301736171013629
111.0	0.1278210818525431
112.0	0.12546854660372328
113.0	0.12311601135490348
114.0	0.11684258402471731
115.0	0.11919511927353713
116.0	0.11919511927353713
117.0	0.12468436818745
118.0	0.13723122284782235
119.0	0.14115211492918867
120.0	0.1435046501780085
121.0	0.14664136384310159
122.0	0.15605150483838082
123.0	0.18977117673813146
124.0	0.21643324289142268
125.0	0.240742773795894
126.0	0.2626997694515456
127.0	0.30112451184893585
128.0	0.33876507583005283
129.0	0.39287338655290854
130.0	0.4312981289502988
131.0	0.48226972600806134
132.0	0.5418672856448299
133.0	0.5693135302143943
134.0	0.6093066294443312
135.0	0.6532206207556344
136.0	0.7018396825645771
137.0	0.7316384623829614
138.0	0.8022145198475557
139.0	0.9033735355468077
140.0	0.9755179498439485
141.0	1.0892238202035727
142.0	1.2688006775301517
143.0	1.356628660152758
144.0	1.7965527516820627
145.0	2.3642979250639105
146.0	2.942237417857311
147.0	3.612709963770957
148.0	4.265930584526592
149.0	4.950518341933156
150.0	5.2673264221075575
