NC_045512.2	0	29322	29903	0.98057
NC_045512.2	1	197	29903	0.00658797
NC_045512.2	2	245	29903	0.00819316
NC_045512.2	3	33	29903	0.00110357
NC_045512.2	4	106	29903	0.00354479
genome	0	29322	29903	0.98057
genome	1	197	29903	0.00658797
genome	2	245	29903	0.00819316
genome	3	33	29903	0.00110357
genome	4	106	29903	0.00354479
