#Read position (bp)	Clipping profile
0.0	23.01880263006114
1.0	1.0468335448148576
2.0	1.035298188949129
3.0	1.015111316184104
4.0	0.9949244434190796
5.0	0.9718537316876226
6.0	0.9516668589225977
7.0	0.9487830199561657
8.0	0.9430153420233014
9.0	0.9372476640904372
10.0	0.9141769523589802
11.0	0.9026415964932519
12.0	0.8939900795939555
13.0	0.8824547237282271
14.0	0.8738032068289306
15.0	0.8709193678624985
16.0	0.8593840119967701
17.0	0.8507324950974738
18.0	0.8391971392317452
19.0	0.8276617833660169
20.0	0.8074749106009921
21.0	0.7901718768023993
22.0	0.7671011650709424
23.0	0.755565809205214
24.0	0.7440304533394855
25.0	0.7382627754066213
26.0	0.706540546775868
27.0	0.6690506402122505
28.0	0.65463144538009
29.0	0.6171415388164725
30.0	0.5911869881185835
31.0	0.5652324374206944
32.0	0.5479294036221017
33.0	4.668935286653593
34.0	0.5219748529242128
35.0	1.0727880955127465
36.0	0.4960203022263237
37.0	0.4989041411927558
38.0	0.4960203022263237
39.0	0.4931364632598916
40.0	0.47583342946129886
41.0	0.4585303956627062
42.0	0.44122736186411354
43.0	0.5998385050178798
44.0	0.6084900219171762
45.0	0.4210404890990887
46.0	0.706540546775868
47.0	0.39796977736763184
48.0	0.3922020994347675
49.0	0.3922020994347675
50.0	0.5363940477563732
51.0	0.39508593840119965
52.0	0.47294959049486673
53.0	0.3835505825354712
54.0	0.39796977736763184
55.0	0.36913138770331066
56.0	0.44699503979697774
57.0	0.35759603183758215
58.0	0.3431768370054216
59.0	0.33452532010612523
60.0	0.33164148113969316
61.0	0.3258738032068289
62.0	0.32875764217326103
63.0	0.3374091590725574
64.0	0.3172222863075326
65.0	0.2999192525089399
66.0	0.2970354135425078
67.0	0.302803091475372
68.0	0.2970354135425078
69.0	0.33164148113969316
70.0	0.2970354135425078
71.0	0.29415157457607566
72.0	0.302803091475372
73.0	0.2999192525089399
74.0	0.302803091475372
75.0	0.302803091475372
76.0	0.302803091475372
77.0	0.3114546083746684
78.0	0.3114546083746684
79.0	0.3114546083746684
80.0	0.30857076940823625
81.0	0.3258738032068289
82.0	0.3258738032068289
83.0	0.3374091590725574
84.0	0.34606067597185375
85.0	0.351828353904718
86.0	0.36047987080401434
87.0	0.36624754873687854
88.0	0.3633637097704464
89.0	0.37489906563617487
90.0	0.3864344215019033
91.0	0.3922020994347675
92.0	0.39796977736763184
93.0	0.40085361633406386
94.0	0.39508593840119965
95.0	0.39796977736763184
96.0	0.40085361633406386
97.0	0.40373745530049604
98.0	0.41815665013265657
99.0	0.42392432806552083
100.0	0.41815665013265657
101.0	0.41815665013265657
102.0	0.42969200599838503
103.0	0.41815665013265657
104.0	0.4152728111662245
105.0	0.40950513323336024
106.0	0.42392432806552083
107.0	0.43257584496481716
108.0	0.43545968393124923
109.0	0.44122736186411354
110.0	0.44411120083054556
111.0	0.43257584496481716
112.0	0.42969200599838503
113.0	0.4268081670319529
114.0	0.40950513323336024
115.0	0.41815665013265657
116.0	0.4210404890990887
117.0	0.41238897219979237
118.0	0.40373745530049604
119.0	0.39796977736763184
120.0	0.3864344215019033
121.0	0.3835505825354712
122.0	0.36913138770331066
123.0	0.36047987080401434
124.0	0.3633637097704464
125.0	0.36047987080401434
126.0	0.3633637097704464
127.0	0.35759603183758215
128.0	0.3547121928711501
129.0	0.3547121928711501
130.0	0.35759603183758215
131.0	0.351828353904718
132.0	0.3547121928711501
133.0	0.35759603183758215
134.0	0.36624754873687854
135.0	0.36913138770331066
136.0	0.351828353904718
137.0	0.3547121928711501
138.0	0.35759603183758215
139.0	0.35759603183758215
140.0	0.3547121928711501
141.0	0.3547121928711501
142.0	0.36624754873687854
143.0	0.36047987080401434
144.0	0.377782904602607
145.0	0.3922020994347675
146.0	0.40085361633406386
147.0	0.39796977736763184
148.0	0.39508593840119965
149.0	0.37489906563617487
150.0	0.1586111431537663
