#Read position (bp)	Clipping profile
0.0	17.066602501003768
1.0	0.7889098097372068
2.0	0.7806530002978926
3.0	0.7717890725174527
4.0	0.7633298902977632
5.0	0.7541016915126475
6.0	0.7455008483466953
7.0	0.7357667176106413
8.0	0.7241909945731716
9.0	0.7138295082179539
10.0	0.7011407348884198
11.0	0.6861246745845692
12.0	0.6737596977036355
13.0	0.6620220764418655
14.0	0.6522474711497364
15.0	0.6416229001800308
16.0	0.6312209392687381
17.0	0.6239557564532632
18.0	0.6141609138830965
19.0	0.6056814943853696
20.0	0.6015328523876751
21.0	0.5989020062427955
22.0	0.596271160097916
23.0	0.5912927897006826
24.0	0.5876096050978513
25.0	0.5836026240464195
26.0	0.5804456086725641
27.0	0.5784016435907732
28.0	0.5744148998173788
29.0	0.5693960548640703
30.0	1.2532946288645106
31.0	1.2143378686422568
32.0	0.8756670206841172
33.0	1.9526747205636648
34.0	0.8493585592353223
35.0	1.413432209975521
36.0	0.8872022691655117
37.0	0.8007486173891645
38.0	0.8390173101581421
39.0	1.0226301337926926
40.0	0.8160479995855405
41.0	0.8310640598893911
42.0	0.7310311945498582
43.0	0.711259373907187
44.0	0.6925601290005051
45.0	0.7647464997603907
46.0	0.6493130658342939
47.0	0.6681944462433136
48.0	0.6719383426802574
49.0	0.7147401857296429
50.0	0.7929977399007887
51.0	0.7186662176689247
52.0	0.9033111424833892
53.0	0.6273960937196441
54.0	0.641744323848256
55.0	0.6815510497480863
56.0	0.6365433433926097
57.0	0.7059167325052779
58.0	0.5858287246305482
59.0	0.6234902990583999
60.0	0.6016340387778627
61.0	0.5682830045720059
62.0	0.5625153803313085
63.0	0.5509194200158013
64.0	0.5533074188242304
65.0	0.5232145863824166
66.0	0.5106472367211077
67.0	0.5286179396184383
68.0	0.5107888976673705
69.0	0.5079152041860405
70.0	0.5168600810786308
71.0	0.5115579142327966
72.0	0.5036451385201207
73.0	0.512893574583274
74.0	0.5450910839409914
75.0	0.5401936626559081
76.0	0.9393739719462757
77.0	0.4388251369658977
78.0	0.43491934230465357
79.0	0.4175759950264865
80.0	0.42676371925552725
81.0	0.4100679648745612
82.0	0.4070526104469686
83.0	0.40608122110116696
84.0	0.40203376549366004
85.0	0.40071834242122034
86.0	0.3998279021875688
87.0	0.39491024362444793
88.0	0.39286627854265693
89.0	0.3900735341734772
90.0	0.38778672175523576
91.0	0.38641058684868346
92.0	0.3854796720589569
93.0	0.3822821821290264
94.0	0.38118936911499957
95.0	0.37900374308694584
96.0	0.3774657099560932
97.0	0.37661574427851674
98.0	0.37560388037664005
99.0	0.3742075081920501
100.0	0.3739241862995247
101.0	0.3721837803882967
102.0	0.3709695437060446
103.0	0.37103025554015723
104.0	0.3703219508088435
105.0	0.36926961235089173
106.0	0.3686624940097657
107.0	0.3682982230050901
108.0	0.3682982230050901
109.0	0.36809585022471475
110.0	0.36692208809853777
111.0	0.3666792407620873
112.0	0.36669947804012487
113.0	0.3669018508205002
114.0	0.3675292064396638
115.0	0.36779229105415173
116.0	0.36967435791164244
117.0	0.37086835731585693
118.0	0.37358015257288657
119.0	0.3754217448743022
120.0	0.37744547267805567
121.0	0.378821607584608
122.0	0.3798132342084472
123.0	0.38001560698882253
124.0	0.38278811407996477
125.0	0.3836178424795037
126.0	0.3865522477949462
127.0	0.3886164501547747
128.0	0.39017472056366487
129.0	0.39302817676695717
130.0	0.39671136136978846
131.0	0.3996862412413061
132.0	0.40478603530676477
133.0	0.4085704062997837
134.0	0.41259762462925303
135.0	0.4176771814166742
136.0	0.42235199264334466
137.0	0.4279981932158168
138.0	0.4318028014868733
139.0	0.43724662927897007
140.0	0.441294084886477
141.0	0.4454022523280965
142.0	0.4483973694776515
143.0	0.45098774106645595
144.0	0.45121035112486885
145.0	0.45064370733981796
146.0	0.44809381030708856
147.0	0.44109171210610165
148.0	0.4153903689984328
149.0	0.3505501301661723
150.0	0.17310967633306998
