#Mapping quality	mapping quality
8.0	4.0
9.0	56.0
10.0	14.0
11.0	1.0
12.0	1.0
13.0	5.0
14.0	2.0
15.0	4.0
16.0	31.0
17.0	3.0
18.0	4.0
19.0	7.0
20.0	4.0
22.0	8.0
23.0	3.0
24.0	2.0
25.0	4.0
27.0	3.0
28.0	2.0
29.0	3.0
31.0	2.0
32.0	1.0
33.0	1.0
34.0	7.0
35.0	8.0
37.0	1.0
38.0	1.0
39.0	1.0
45.0	1.0
46.0	3.0
51.0	1.0
52.0	1.0
53.0	1.0
54.0	2.0
55.0	48.0
56.0	22.0
57.0	1.0
59.0	5.0
60.0	29394.0
