#Mapping quality	mapping quality
12.0	1.0
13.0	52.0
14.0	32.0
15.0	13.0
16.0	3.0
17.0	5.0
18.0	3.0
19.0	3.0
20.0	4.0
21.0	7.0
22.0	2.0
23.0	2.0
24.0	5.0
25.0	3.0
29.0	1.0
32.0	2.0
33.0	3.0
34.0	8.0
35.0	1.0
36.0	1.0
37.0	6.0
38.0	2.0
40.0	5.0
41.0	6.0
42.0	5.0
44.0	4.0
45.0	3.0
46.0	1.0
50.0	1.0
51.0	4.0
52.0	1.0
53.0	1.0
57.0	12.0
58.0	51.0
59.0	102.0
60.0	29314.0
